"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"1600000US0680588","Truckee town, California","638600","24901","null","null",
"1600000US0680644","Tulare city, California","245900","10607","null","null",
"1600000US0680686","Tulelake city, California","105400","29345","null","null",
"1600000US0680763","Tuolumne City CDP, California","315600","111803","null","null",
"1600000US0680784","Tupman CDP, California","-","**","**","-",
"1600000US0680812","Turlock city, California","345200","8205","null","null",
"1600000US0680854","Tustin city, California","735400","26349","null","null",
"1600000US0680882","Tuttle CDP, California","-","**","**","-",
"1600000US0680896","Tuttletown CDP, California","201900","107637","null","null",
"1600000US0680952","Twain CDP, California","-","**","**","-",
"1600000US0680966","Twain Harte CDP, California","364400","37278","null","null",
"1600000US0680994","Twentynine Palms city, California","162600","8590","null","null",
"1600000US0681048","Twin Lakes CDP (Mono County), California","-","**","**","-",
"1600000US0681050","Twin Lakes CDP (Santa Cruz County), California","989300","170356","null","null",
"1600000US0681134","Ukiah city, California","395300","25858","null","null",
"1600000US0681204","Union City city, California","860300","12351","null","null",
"1600000US0681302","University of California-Davis CDP, California","-","**","**","-",
"1600000US0681312","University of California-Merced CDP, California","-","**","**","-",
"1600000US0681316","University of California-Santa Barbara CDP, California","434600","31590","null","null",
"1600000US0681344","Upland city, California","571600","10762","null","null",
"1600000US0681358","Upper Lake CDP, California","275000","34116","null","null",
"1600000US0681554","Vacaville city, California","474700","6224","null","null",
"1600000US0681638","Valinda CDP, California","498000","20034","null","null",
"1600000US0681652","Vallecito CDP, California","342900","79023","null","null",
"1600000US0681666","Vallejo city, California","434800","7290","null","null",
"1600000US0681708","Valle Vista CDP, California","246300","25304","null","null",
"1600000US0681722","Valley Acres CDP, California","151000","59732","null","null",
"1600000US0681736","Valley Center CDP, California","665800","29553","null","null",
"1600000US0681778","Valley Ford CDP, California","-","**","**","-",
"1600000US0681792","Valley Home CDP, California","565300","96015","null","null",
"1600000US0681869","Valley Ranch CDP, California","-","**","**","-",
"1600000US0681890","Valley Springs CDP, California","332100","35415","null","null",
"1600000US0681925","Valley Wells CDP, California","-","**","**","-",
"1600000US0681967","Val Verde CDP, California","408800","28255","null","null",
"1600000US0682072","Vandenberg AFB CDP, California","-","**","**","-",
"1600000US0682086","Vandenberg Village CDP, California","444300","23383","null","null",
"1600000US0682334","Verdi CDP, California","488900","437826","null","null",
"1600000US0682422","Vernon city, California","-","**","**","-",
"1600000US0682562","Victor CDP, California","-","**","**","-",
"1600000US0682590","Victorville city, California","257400","5872","null","null",
"1600000US0682667","View Park-Windsor Hills CDP, California","870800","38492","null","null",
"1600000US0682744","Villa Park city, California","1287100","120778","null","null",
"1600000US0682786","Vina CDP, California","311100","139734","null","null",
"1600000US0682815","Vincent CDP, California","479600","12224","null","null",
"1600000US0682842","Vine Hill CDP, California","559200","35731","null","null",
"1600000US0682852","Vineyard CDP, California","406000","12948","null","null",
"1600000US0682929","Virginia Lakes CDP, California","-","**","**","-",
"1600000US0682954","Visalia city, California","267400","6630","null","null",
"1600000US0682996","Vista city, California","534100","14831","null","null",
"1600000US0683085","Vista Santa Rosa CDP, California","259400","49120","null","null",
"1600000US0683094","Volcano CDP, California","-","**","**","-",
"1600000US0683108","Volta CDP, California","-","**","**","-",
"1600000US0683262","Walker CDP, California","244000","141188","null","null",
"1600000US0683304","Wallace CDP, California","374400","48524","null","null",
"1600000US0683332","Walnut city, California","827700","20896","null","null",
"1600000US0683346","Walnut Creek city, California","858000","25082","null","null",
"1600000US0683374","Walnut Grove CDP, California","536000","88171","null","null",
"1600000US0683402","Walnut Park CDP, California","458900","20579","null","null",
"1600000US0683460","Warm Springs CDP, California","258900","31303","null","null",
"1600000US0683494","Warner Valley CDP, California","-","**","**","-",
"1600000US0683542","Wasco city, California","187100","8574","null","null",
"1600000US0683570","Washington CDP, California","-","**","**","-",
"1600000US0683612","Waterford city, California","298000","23749","null","null",
"1600000US0683626","Waterloo CDP, California","1040400","662831","null","null",
"1600000US0683668","Watsonville city, California","542900","22857","null","null",
"1600000US0683724","Waukena CDP, California","520800","351752","null","null",
"1600000US0683730","Wautec CDP, California","-","**","**","-",
"1600000US0683766","Wawona CDP, California","-","**","**","-",
"1600000US0683794","Weaverville CDP, California","298300","47537","null","null",
"1600000US0683850","Weed city, California","182800","40415","null","null",
"1600000US0683863","Weedpatch CDP, California","114300","12074","null","null",
"1600000US0683906","Weitchpec CDP, California","137500","112425","null","null",
"1600000US0683948","Weldon CDP, California","107500","71917","null","null",
"1600000US0684004","Weott CDP, California","-","**","**","-",
"1600000US0684116","West Athens CDP, California","503700","48005","null","null",
"1600000US0684120","West Bishop CDP, California","480600","36160","null","null",
"1600000US0684144","West Carson CDP, California","520600","26127","null","null",
"1600000US0684200","West Covina city, California","602400","6282","null","null",
"1600000US0684345","West Goshen CDP, California","516700","495302","null","null",
"1600000US0684385","Westhaven-Moonstone CDP, California","425300","40862","null","null",
"1600000US0684410","West Hollywood city, California","782500","86261","null","null",
"1600000US0684438","Westlake Village city, California","1029100","69462","null","null",
"1600000US0684480","Westley CDP, California","-","**","**","-",
"1600000US0684536","West Menlo Park CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0684550","Westminster city, California","651200","10833","null","null",
"1600000US0684578","West Modesto CDP, California","239200","24423","null","null",
"1600000US0684592","Westmont CDP, California","527100","30996","null","null",
"1600000US0684606","Westmorland city, California","155400","36640","null","null",
"1600000US0684680","West Park CDP, California","175000","78252","null","null",
"1600000US0684732","West Point CDP, California","125000","88658","null","null",
"1600000US0684774","West Puente Valley CDP, California","472200","8743","null","null",
"1600000US0684780","West Rancho Dominguez CDP, California","447300","16835","null","null",
"1600000US0684816","West Sacramento city, California","390300","11635","null","null",
"1600000US0684863","Westside CDP, California","-","**","**","-",
"1600000US0684921","West Whittier-Los Nietos CDP, California","503000","22403","null","null",
"1600000US0684928","Westwood CDP, California","136600","11067","null","null",
"1600000US0685012","Wheatland city, California","286400","15051","null","null",
"1600000US0685086","Whitehawk CDP, California","-","**","**","-",
"1600000US0685208","Whitewater CDP, California","234200","38072","null","null",
"1600000US0685222","Whitley Gardens CDP, California","-","**","**","-",
"1600000US0685250","Whitmore CDP, California","326000","39234","null","null",
"1600000US0685292","Whittier city, California","630200","6851","null","null",
"1600000US0685446","Wildomar city, California","413800","10368","null","null",
"1600000US0685551","Wilkerson CDP, California","321700","62771","null","null",
"1600000US0685586","Williams city, California","270700","32424","null","null",
"1600000US0685587","Williams Canyon CDP, California","-","**","**","-",
"1600000US0685600","Willits city, California","301000","44146","null","null",
"1600000US0685614","Willowbrook CDP, California","377400","14864","null","null",
"1600000US0685642","Willow Creek CDP, California","310900","70674","null","null",
"1600000US0685684","Willows city, California","227100","14403","null","null",
"1600000US0685866","Wilsonia CDP, California","-","**","**","-",
"1600000US0685880","Wilton CDP, California","697000","64869","null","null",
"1600000US0685894","Winchester CDP, California","335200","131045","null","null",
"1600000US0685922","Windsor town, California","639300","8641","null","null",
"1600000US0685992","Winter Gardens CDP, California","470400","30142","null","null",
"1600000US0686020","Winterhaven CDP, California","-","**","**","-",
"1600000US0686034","Winters city, California","449800","22145","null","null",
"1600000US0686076","Winton CDP, California","222100","27343","null","null",
"1600000US0686174","Wofford Heights CDP, California","89900","46511","null","null",
"1600000US0686216","Woodacre CDP, California","955200","78388","null","null",
"1600000US0686230","Woodbridge CDP, California","484900","68490","null","null",
"1600000US0686244","Woodcrest CDP, California","523800","35166","null","null",
"1600000US0686300","Woodlake city, California","217200","13280","null","null",
"1600000US0686328","Woodland city, California","404400","10632","null","null",
"1600000US0686380","Woodlands CDP, California","877300","58221","null","null",
"1600000US0686440","Woodside town, California","2,000,000+","***","***","2,000,000+",
"1600000US0686482","Woodville CDP, California","147300","21151","null","null",
"1600000US0686489","Woodville Farm Labor Camp CDP, California","-","**","**","-",
"1600000US0686496","Woody CDP, California","218800","25497","null","null",
"1600000US0686594","Wrightwood CDP, California","362600","14480","null","null",
"1600000US0686678","Yankee Hill CDP, California","240000","65699","null","null",
"1600000US0686720","Yermo CDP, California","-","**","**","-",
"1600000US0686734","Yettem CDP, California","-","**","**","-",
"1600000US0686804","Yolo CDP, California","170300","155285","null","null",
"1600000US0686832","Yorba Linda city, California","884900","13283","null","null",
"1600000US0686878","Yosemite Lakes CDP, California","312100","17371","null","null",
"1600000US0686912","Yosemite Valley CDP, California","-","**","**","-",
"1600000US0686916","Yosemite West CDP, California","1050000","160298","null","null",
"1600000US0686930","Yountville city, California","720200","277370","null","null",
"1600000US0686944","Yreka city, California","183300","14166","null","null",
"1600000US0686972","Yuba City city, California","323700","8154","null","null",
"1600000US0687042","Yucaipa city, California","364600","13241","null","null",
"1600000US0687056","Yucca Valley town, California","230100","15921","null","null",
"1600000US0687090","Zayante CDP, California","597900","43514","null","null",
"1600000US0600135","Acalanes Ridge CDP, California","1132600","118181","null","null",
"1600000US0600156","Acampo CDP, California","-","**","**","-",
"1600000US0600212","Acton CDP, California","582600","24296","null","null",
"1600000US0600296","Adelanto city, California","239100","9430","null","null",
"1600000US0600310","Adin CDP, California","139100","23299","null","null",
"1600000US0600394","Agoura Hills city, California","857700","32809","null","null",
"1600000US0600450","Agua Dulce CDP, California","672800","56766","null","null",
"1600000US0600464","Aguanga CDP, California","-","**","**","-",
"1600000US0600478","Ahwahnee CDP, California","352100","50802","null","null",
"1600000US0600535","Airport CDP, California","-","**","**","-",
"1600000US0600562","Alameda city, California","972800","23222","null","null",
"1600000US0600618","Alamo CDP, California","1802100","83633","null","null",
"1600000US0600674","Albany city, California","963700","43963","null","null",
"1600000US0600716","Albion CDP, California","811200","408121","null","null",
"1600000US0600786","Alderpoint CDP, California","-","**","**","-",
"1600000US0600884","Alhambra city, California","654000","10254","null","null",
"1600000US0600898","Alhambra Valley CDP, California","983300","123162","null","null",
"1600000US0600947","Aliso Viejo city, California","685700","16435","null","null",
"1600000US0600982","Alleghany CDP, California","-","**","**","-",
"1600000US0600996","Allendale CDP, California","683900","141839","null","null",
"1600000US0601010","Allensworth CDP, California","108900","15043","null","null",
"1600000US0601094","Almanor CDP, California","-","**","**","-",
"1600000US0601150","Alondra Park CDP, California","629200","18373","null","null",
"1600000US0601164","Alpaugh CDP, California","82700","33651","null","null",
"1600000US0601192","Alpine CDP, California","654200","21849","null","null",
"1600000US0601228","Alpine Village CDP, California","377300","60840","null","null",
"1600000US0601276","Alta CDP, California","448400","65447","null","null",
"1600000US0601290","Altadena CDP, California","879600","25817","null","null",
"1600000US0601358","Alta Sierra CDP (Kern County), California","-","**","**","-",
"1600000US0601360","Alta Sierra CDP (Nevada County), California","455000","22570","null","null",
"1600000US0601416","Alto CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0601444","Alturas city, California","127000","14606","null","null",
"1600000US0601458","Alum Rock CDP, California","724100","46813","null","null",
"1600000US0601514","Amador City city, California","446200","70485","null","null",
"1600000US0601518","Amador Pines CDP, California","317300","44107","null","null",
"1600000US0601640","American Canyon city, California","553800","17738","null","null",
"1600000US0601651","Amesti CDP, California","750500","103441","null","null",
"1600000US0602000","Anaheim city, California","623300","6226","null","null",
"1600000US0602028","Anchor Bay CDP, California","591700","432319","null","null",
"1600000US0602042","Anderson city, California","222100","8560","null","null",
"1600000US0602112","Angels city, California","410700","48461","null","null",
"1600000US0602168","Angwin CDP, California","638500","67541","null","null",
"1600000US0602210","Antelope CDP, California","361100","7943","null","null",
"1600000US0602252","Antioch city, California","467500","9055","null","null",
"1600000US0602294","Anza CDP, California","236000","44238","null","null",
"1600000US0602364","Apple Valley town, California","292500","8614","null","null",
"1600000US0602378","Aptos CDP, California","898100","48002","null","null",
"1600000US0602382","Aptos Hills-Larkin Valley CDP, California","878000","113934","null","null",
"1600000US0602420","Arbuckle CDP, California","315600","36439","null","null",
"1600000US0602462","Arcadia city, California","1152200","38644","null","null",
"1600000US0602476","Arcata city, California","364100","15785","null","null",
"1600000US0602553","Arden-Arcade CDP, California","407200","15791","null","null",
"1600000US0602700","Armona CDP, California","188200","25603","null","null",
"1600000US0602770","Arnold CDP, California","360200","73523","null","null",
"1600000US0602812","Aromas CDP, California","808800","75136","null","null",
"1600000US0602868","Arroyo Grande city, California","636500","25309","null","null",
"1600000US0602896","Artesia city, California","635000","38098","null","null",
"1600000US0602910","Artois CDP, California","208800","59972","null","null",
"1600000US0602924","Arvin city, California","193100","10957","null","null",
"1600000US0602980","Ashland CDP, California","587000","35284","null","null",
"1600000US0603026","Aspen Springs CDP, California","-","**","**","-",
"1600000US0603064","Atascadero city, California","552900","18416","null","null",
"1600000US0603092","Atherton town, California","2,000,000+","***","***","2,000,000+",
"1600000US0603162","Atwater city, California","265200","7787","null","null",
"1600000US0603190","Auberry CDP, California","283900","35656","null","null",
"1600000US0603204","Auburn city, California","514400","31801","null","null",
"1600000US0603205","Auburn Lake Trails CDP, California","434200","24460","null","null",
"1600000US0603209","August CDP, California","207400","29835","null","null",
"1600000US0603274","Avalon city, California","884600","365280","null","null",
"1600000US0603302","Avenal city, California","180200","22867","null","null",
"1600000US0603316","Avery CDP, California","376100","63464","null","null",
"1600000US0603330","Avila Beach CDP, California","958600","149513","null","null",
"1600000US0603344","Avocado Heights CDP, California","575100","19440","null","null",
"1600000US0603386","Azusa city, California","477300","16026","null","null",
"1600000US0603512","Baker CDP, California","86300","76382","null","null",
"1600000US0603526","Bakersfield city, California","272000","3562","null","null",
"1600000US0603546","Bakersfield Country Club CDP, California","318100","24194","null","null",
"1600000US0603666","Baldwin Park city, California","464800","6703","null","null",
"1600000US0603694","Ballard CDP, California","1104200","742115","null","null",
"1600000US0603708","Ballico CDP, California","369000","222162","null","null",
"1600000US0603792","Bangor CDP, California","309200","62424","null","null",
"1600000US0603820","Banning city, California","255300","9561","null","null",
"1600000US0604030","Barstow city, California","147000","10435","null","null",
"1600000US0604198","Bass Lake CDP, California","674300","228996","null","null",
"1600000US0604415","Bay Point CDP, California","375700","30214","null","null",
"1600000US0604470","Bayview CDP (Contra Costa County), California","641600","34071","null","null",
"1600000US0604478","Bayview CDP (Humboldt County), California","300000","79701","null","null",
"1600000US0604549","Baywood Park CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0604576","Beale AFB CDP, California","-","**","**","-",
"1600000US0604632","Bear Creek CDP, California","-","**","**","-",
"1600000US0604716","Bear Valley CDP (Alpine County), California","875000","766373","null","null",
"1600000US0604730","Bear Valley CDP (Mariposa County), California","233900","120899","null","null",
"1600000US0604734","Bear Valley Springs CDP, California","373600","31824","null","null",
"1600000US0604758","Beaumont city, California","356700","5591","null","null",
"1600000US0604772","Beckwourth CDP, California","332400","52274","null","null",
"1600000US0604856","Belden CDP, California","-","**","**","-",
"1600000US0604870","Bell city, California","450900","11789","null","null",
"1600000US0604926","Bella Vista CDP, California","367600","19574","null","null",
"1600000US0604938","Bell Canyon CDP, California","1689100","165590","null","null",
"1600000US0604982","Bellflower city, California","535300","17855","null","null",
"1600000US0604996","Bell Gardens city, California","423700","22370","null","null",
"1600000US0605108","Belmont city, California","1682000","47153","null","null",
"1600000US0605164","Belvedere city, California","2,000,000+","***","***","2,000,000+",
"1600000US0605262","Benbow CDP, California","292500","60650","null","null",
"1600000US0605276","Bend CDP, California","410700","89622","null","null",
"1600000US0605290","Benicia city, California","627000","14049","null","null",
"1600000US0605332","Ben Lomond CDP, California","814700","38023","null","null",
"1600000US0605346","Benton CDP, California","228800","15151","null","null",
"1600000US0605356","Benton Park CDP, California","179000","21007","null","null",
"1600000US0606000","Berkeley city, California","1111000","19781","null","null",
"1600000US0606028","Bermuda Dunes CDP, California","383700","20837","null","null",
"1600000US0606070","Berry Creek CDP, California","217900","40863","null","null",
"1600000US0606150","Bertsch-Oceanview CDP, California","162800","52112","null","null",
"1600000US0606210","Bethel Island CDP, California","433300","96316","null","null",
"1600000US0606308","Beverly Hills city, California","2,000,000+","***","***","2,000,000+",
"1600000US0606336","Bieber CDP, California","-","**","**","-",
"1600000US0606406","Big Bear City CDP, California","309500","20013","null","null",
"1600000US0606434","Big Bear Lake city, California","446500","64841","null","null",
"1600000US0606475","Big Bend CDP, California","112500","33413","null","null",
"1600000US0606518","Big Creek CDP, California","297700","52559","null","null",
"1600000US0606560","Biggs city, California","241900","19068","null","null",
"1600000US0606567","Big Lagoon CDP, California","372900","27819","null","null",
"1600000US0606616","Big Pine CDP, California","248500","36348","null","null",
"1600000US0606635","Big River CDP, California","107100","19166","null","null",
"1600000US0606728","Biola CDP, California","169200","26556","null","null",
"1600000US0606798","Bishop city, California","350500","33655","null","null",
"1600000US0606928","Blackhawk CDP, California","1429900","74026","null","null",
"1600000US0606935","Blacklake CDP, California","700400","85673","null","null",
"1600000US0606982","Black Point-Green Point CDP, California","1377600","434205","null","null",
"1600000US0606994","Blairsden CDP, California","-","**","**","-",
"1600000US0607036","Bloomfield CDP, California","940600","99782","null","null",
"1600000US0607064","Bloomington CDP, California","334100","15624","null","null",
"1600000US0607162","Blue Lake city, California","355300","33078","null","null",
"1600000US0607172","Bluewater CDP, California","44200","30233","null","null",
"1600000US0607218","Blythe city, California","167800","15002","null","null",
"1600000US0607246","Bodega CDP, California","928900","563323","null","null",
"1600000US0607260","Bodega Bay CDP, California","1084200","231232","null","null",
"1600000US0607274","Bodfish CDP, California","109500","27337","null","null",
"1600000US0607316","Bolinas CDP, California","1119300","143177","null","null",
"1600000US0607372","Bombay Beach CDP, California","44400","33674","null","null",
"1600000US0607378","Bonadelle Ranchos CDP, California","365600","15982","null","null",
"1600000US0607414","Bonita CDP, California","728300","37009","null","null",
"1600000US0607470","Bonny Doon CDP, California","996400","79208","null","null",
"1600000US0607498","Bonsall CDP, California","733300","99629","null","null",
"1600000US0607512","Boonville CDP, California","540000","120392","null","null",
"1600000US0607525","Bootjack CDP, California","317700","60137","null","null",
"1600000US0607568","Boron CDP, California","84500","12302","null","null",
"1600000US0607578","Boronda CDP, California","379300","129786","null","null",
"1600000US0607596","Borrego Springs CDP, California","339600","129440","null","null",
"1600000US0607624","Bostonia CDP, California","422900","54327","null","null",
"1600000US0607652","Boulder Creek CDP, California","635800","38522","null","null",
"1600000US0607694","Boulevard CDP, California","-","**","**","-",
"1600000US0607750","Bowles CDP, California","343200","26403","null","null",
"1600000US0607848","Boyes Hot Springs CDP, California","645100","28900","null","null",
"1600000US0607946","Bradbury city, California","1750000","608205","null","null",
"1600000US0607974","Bradley CDP, California","281300","74725","null","null",
"1600000US0608058","Brawley city, California","225300","12675","null","null",
"1600000US0608100","Brea city, California","727500","22279","null","null",
"1600000US0608142","Brentwood city, California","634700","9226","null","null",
"1600000US0608172","Bret Harte CDP, California","169700","33456","null","null",
"1600000US0608240","Bridgeport CDP, California","-","**","**","-",
"1600000US0608310","Brisbane city, California","923800","60607","null","null",
"1600000US0608338","Broadmoor CDP, California","957700","68768","null","null",
"1600000US0608478","Brookdale CDP, California","628200","61193","null","null",
"1600000US0608506","Brooks CDP, California","-","**","**","-",
"1600000US0608530","Brooktrails CDP, California","323000","25506","null","null",
"1600000US0608680","Buckhorn CDP, California","276900","27684","null","null",
"1600000US0608716","Buck Meadows CDP, California","-","**","**","-",
"1600000US0608744","Bucks Lake CDP, California","-","**","**","-",
"1600000US0608758","Buellton city, California","600600","47412","null","null",
"1600000US0608786","Buena Park city, California","627200","7869","null","null",
"1600000US0608828","Buena Vista CDP, California","193100","80181","null","null",
"1600000US0608954","Burbank city, California","837900","14004","null","null",
"1600000US0608968","Burbank CDP, California","962700","67506","null","null",
"1600000US0609066","Burlingame city, California","2,000,000+","***","***","2,000,000+",
"1600000US0609122","Burney CDP, California","169800","16531","null","null",
"1600000US0609150","Burnt Ranch CDP, California","212500","192576","null","null",
"1600000US0609310","Butte Creek Canyon CDP, California","560700","186569","null","null",
"1600000US0609318","Butte Meadows CDP, California","-","**","**","-",
"1600000US0609324","Butte Valley CDP, California","490000","105470","null","null",
"1600000US0609332","Buttonwillow CDP, California","124500","30406","null","null",
"1600000US0609346","Byron CDP, California","679600","151418","null","null",
"1600000US0609353","Bystrom CDP, California","160300","51801","null","null",
"1600000US0609360","Cabazon CDP, California","205400","69802","null","null",
"1600000US0609598","Calabasas city, California","1141600","67109","null","null",
"1600000US0609710","Calexico city, California","233100","12106","null","null",
"1600000US0609780","California City city, California","169100","11966","null","null",
"1600000US0609822","California Hot Springs CDP, California","-","**","**","-",
"1600000US0609834","California Pines CDP, California","110700","71013","null","null",
"1600000US0609835","California Polytechnic State University CDP, California","451800","22590","null","null",
"1600000US0609864","Calimesa city, California","279200","39226","null","null",
"1600000US0609878","Calipatria city, California","148800","22662","null","null",
"1600000US0609892","Calistoga city, California","577400","172087","null","null",
"1600000US0609948","Callender CDP, California","651800","283665","null","null",
"1600000US0609990","Calpella CDP, California","444700","64774","null","null",
"1600000US0610004","Calpine CDP, California","369400","84939","null","null",
"1600000US0610032","Calwa CDP, California","185600","35842","null","null",
"1600000US0610042","Camanche North Shore CDP, California","280100","13834","null","null",
"1600000US0610044","Camanche Village CDP, California","403700","53686","null","null",
"1600000US0610046","Camarillo city, California","637000","8325","null","null",
"1600000US0610074","Cambria CDP, California","699600","34573","null","null",
"1600000US0610088","Cambrian Park CDP, California","1641200","135536","null","null",
"1600000US0610256","Cameron Park CDP, California","490900","15550","null","null",
"1600000US0610270","Camino CDP, California","420800","44802","null","null",
"1600000US0610301","Camino Tassajara CDP, California","1483900","150066","null","null",
"1600000US0610345","Campbell city, California","1232700","37190","null","null",
"1600000US0610494","Camp Nelson CDP, California","-","**","**","-",
"1600000US0610508","Campo CDP, California","282800","10553","null","null",
"1600000US0610554","Camp Pendleton Mainside CDP, California","-","**","**","-",
"1600000US0610561","Camp Pendleton South CDP, California","-","**","**","-",
"1600000US0610676","Camptonville CDP, California","281800","45972","null","null",
"1600000US0610732","Canby CDP, California","-","**","**","-",
"1600000US0610816","Cantua Creek CDP, California","-","**","**","-",
"1600000US0610914","Canyondam CDP, California","-","**","**","-",
"1600000US0610928","Canyon Lake city, California","496700","26980","null","null",
"1600000US0611040","Capitola city, California","706600","56238","null","null",
"1600000US0611166","Caribou CDP, California","-","**","**","-",
"1600000US0611194","Carlsbad city, California","901700","16754","null","null",
"1600000US0611250","Carmel-by-the-Sea city, California","1539700","305912","null","null",
"1600000US0611324","Carmel Valley Village CDP, California","999400","117599","null","null",
"1600000US0611376","Carmet CDP, California","-","**","**","-",
"1600000US0611390","Carmichael CDP, California","429000","10504","null","null",
"1600000US0611418","Carnelian Bay CDP, California","630600","49411","null","null",
"1600000US0611446","Carpinteria city, California","729000","65739","null","null",
"1600000US0611481","Carrick CDP, California","-","**","**","-",
"1600000US0611530","Carson city, California","541900","11733","null","null",
"1600000US0611600","Cartago CDP, California","-","**","**","-",
"1600000US0611614","Caruthers CDP, California","216700","91801","null","null",
"1600000US0611656","Casa Conejo CDP, California","626800","9130","null","null",
"1600000US0611691","Casa de Oro-Mount Helix CDP, California","687900","16182","null","null",
"1600000US0611696","Casa Loma CDP, California","141900","30405","null","null",
"1600000US0611754","Casmalia CDP, California","-","**","**","-",
"1600000US0611768","Caspar CDP, California","-","**","**","-",
"1600000US0611782","Cassel CDP, California","155200","23117","null","null",
"1600000US0611796","Castaic CDP, California","600300","11817","null","null",
"1600000US0611824","Castella CDP, California","235300","70924","null","null",
"1600000US0611915","Castle Hill CDP, California","1407300","146150","null","null",
"1600000US0611964","Castro Valley CDP, California","867600","14844","null","null",
"1600000US0611978","Castroville CDP, California","578800","50677","null","null",
"1600000US0612048","Cathedral City city, California","325200","6899","null","null",
"1600000US0612062","Catheys Valley CDP, California","283300","188301","null","null",
"1600000US0612132","Cayucos CDP, California","853800","66132","null","null",
"1600000US0612146","Cazadero CDP, California","600000","417596","null","null",
"1600000US0612216","Cedar Flat CDP, California","890900","177618","null","null",
"1600000US0612300","Cedar Ridge CDP, California","319900","24315","null","null",
"1600000US0612314","Cedar Slope CDP, California","-","**","**","-",
"1600000US0612328","Cedarville CDP, California","149000","45398","null","null",
"1600000US0612412","Centerville CDP (Fresno County), California","-","**","**","-",
"1600000US0612415","Centerville CDP (Shasta County), California","421800","38017","null","null",
"1600000US0612524","Ceres city, California","305000","11890","null","null",
"1600000US0612552","Cerritos city, California","764200","15562","null","null",
"1600000US0612594","Chalfant CDP, California","258300","41576","null","null",
"1600000US0612612","Challenge-Brownsville CDP, California","269600","18716","null","null",
"1600000US0612669","Channel Islands Beach CDP, California","868800","112799","null","null",
"1600000US0612730","Charleston View CDP, California","-","**","**","-",
"1600000US0612734","Charter Oak CDP, California","513200","33693","null","null",
"1600000US0612818","Cherokee CDP, California","442900","26911","null","null",
"1600000US0612860","Cherokee Strip CDP, California","98200","13545","null","null",
"1600000US0612902","Cherryland CDP, California","579700","43549","null","null",
"1600000US0612916","Cherry Valley CDP, California","299800","33412","null","null",
"1600000US0612930","Chester CDP, California","209900","34237","null","null",
"1600000US0613014","Chico city, California","369500","7200","null","null",
"1600000US0613077","Chilcoot-Vinton CDP, California","-","**","**","-",
"1600000US0613157","China Lake Acres CDP, California","151600","71489","null","null",
"1600000US0613182","Chinese Camp CDP, California","-","**","**","-",
"1600000US0613210","Chino city, California","503800","16856","null","null",
"1600000US0613214","Chino Hills city, California","677000","14506","null","null",
"1600000US0613278","Choctaw Valley CDP, California","578100","275579","null","null",
"1600000US0613294","Chowchilla city, California","241000","17507","null","null",
"1600000US0613364","Chualar CDP, California","488500","125162","null","null",
"1600000US0613392","Chula Vista city, California","565400","8805","null","null",
"1600000US0613560","Citrus CDP, California","494000","22115","null","null",
"1600000US0613588","Citrus Heights city, California","349500","4275","null","null",
"1600000US0613756","Claremont city, California","711800","16415","null","null",
"1600000US0613784","Clarksburg CDP, California","821000","359272","null","null",
"1600000US0613854","Clay CDP, California","611400","35170","null","null",
"1600000US0613882","Clayton city, California","827000","19441","null","null",
"1600000US0613910","Clear Creek CDP, California","190400","7006","null","null",
"1600000US0613945","Clearlake city, California","155200","10238","null","null",
"1600000US0613966","Clearlake Oaks CDP, California","204800","127584","null","null",
"1600000US0613985","Clearlake Riviera CDP, California","257100","29576","null","null",
"1600000US0614008","Cleone CDP, California","463600","338060","null","null",
"1600000US0614106","Clio CDP, California","-","**","**","-",
"1600000US0614148","Clipper Mills CDP, California","-","**","**","-",
"1600000US0614190","Cloverdale city, California","524000","51876","null","null",
"1600000US0614218","Clovis city, California","361800","5184","null","null",
"1600000US0614232","Clyde CDP, California","517100","78694","null","null",
"1600000US0614260","Coachella city, California","262200","6427","null","null",
"1600000US0614274","Coalinga city, California","200200","20961","null","null",
"1600000US0614288","Coarsegold CDP, California","278200","39050","null","null",
"1600000US0614302","Cobb CDP, California","266700","37320","null","null",
"1600000US0614406","Coffee Creek CDP, California","422500","47912","null","null",
"1600000US0614442","Cohasset CDP, California","379100","80737","null","null",
"1600000US0614450","Cold Springs CDP (El Dorado County), California","-","**","**","-",
"1600000US0614454","Cold Springs CDP (Tuolumne County), California","-","**","**","-",
"1600000US0614484","Coleville CDP, California","-","**","**","-",
"1600000US0614498","Colfax city, California","294600","27477","null","null",
"1600000US0614554","College City CDP, California","-","**","**","-",
"1600000US0614708","Collierville CDP, California","575300","116824","null","null",
"1600000US0614736","Colma town, California","876000","41721","null","null",
"1600000US0614764","Coloma CDP, California","443300","44387","null","null",
"1600000US0614890","Colton city, California","325800","10417","null","null",
"1600000US0614904","Columbia CDP, California","360500","64543","null","null",
"1600000US0614946","Colusa city, California","275000","22899","null","null",
"1600000US0614974","Commerce city, California","455700","20541","null","null",
"1600000US0615030","Comptche CDP, California","958300","496210","null","null",
